,0
2016-09-07 00:00:00+00:00,809.5932563422692
2016-09-08 00:00:00+00:00,721.1325587286362
2016-09-09 00:00:00+00:00,716.9453036581486
2016-09-10 00:00:00+00:00,856.5033009169535
2016-09-11 00:00:00+00:00,1080.443404626737
2016-09-12 00:00:00+00:00,1290.0127612825074
2016-09-13 00:00:00+00:00,1317.684473541239
2016-09-14 00:00:00+00:00,1226.4205562834484
2016-09-15 00:00:00+00:00,1064.2039462420664
2016-09-16 00:00:00+00:00,875.4743780770827
2016-09-17 00:00:00+00:00,693.2679199298329
2016-09-18 00:00:00+00:00,533.7288057091135
2016-09-19 00:00:00+00:00,476.40439171184306
2016-09-20 00:00:00+00:00,360.9121523339872
2016-09-21 00:00:00+00:00,269.2739822895679
2016-09-22 00:00:00+00:00,204.46807238347515
2016-09-23 00:00:00+00:00,166.05150469518702
2016-09-24 00:00:00+00:00,152.2961430189556
2016-09-25 00:00:00+00:00,157.95332311667352
2016-09-26 00:00:00+00:00,302.26345008215895
2016-09-27 00:00:00+00:00,348.75802377289375
2016-09-28 00:00:00+00:00,439.04708285759784
2016-09-29 00:00:00+00:00,596.5804843679546
2016-09-30 00:00:00+00:00,899.3177383013027
2016-10-01 00:00:00+00:00,1347.1943255404553
2016-10-02 00:00:00+00:00,1774.1102280850632
2016-10-03 00:00:00+00:00,2196.244068428726
2016-10-04 00:00:00+00:00,2309.458691408216
2016-10-05 00:00:00+00:00,2408.2379722657283
2016-10-06 00:00:00+00:00,2349.2677513253784
